Speaker,Consonant,prox_cog,prox_sd,prox_kurt,prox_skew,prox_cog_mid,prox_sd_mid,prox_kurt_mid,prox_skew_mid,prox_dur,prox_closure,prox_vot,prox_amp
FM4,θ,3251.276722604006,1895.1693646585504,54.631064940983094,4.288504084398046,15.745682090426271,256.88128620901944,0.049971557753408696,1.1403394912628748,33.09524058691309,NA,NA,NA
FM4,ð,255.15932002876932,301.85486802129174,619.3477244559922,8.570517586295239,613.2468254804735,846.9929239525852,4.155343712415524,133.84653020193917,27.049375798455912,NA,NA,NA
FM4,ç,1471.7245809438941,11.180184601837254,22.657040365513403,2.367931829426575,137.22423402328513,51.87594413930037,0.13183212505292485,0.4932530568110627,71.52013183906442,NA,NA,NA
FM4,ʝ,113.24122833699232,84.60479624624895,66.58922482972105,2.154015292264752,658.2522113569278,785.848159480202,5.1917786428704975,116.12052485586898,44.97383728430421,NA,NA,NA
FM4,x,1444.448336165731,929.2796913941302,48.49691113618398,3.7437004304779626,17.769278885831227,92.6962682759663,0.04104871276152622,0.5550985044759806,47.69157627010753,NA,NA,NA
FM4,ɣ,252.05358857092838,145.68568124187038,243.02843048455867,5.982659196005336,1051.4937895797734,816.8744414907021,1.158886750267115,12.572190283623002,6.737395483810545,NA,NA,NA
FM5,ɟ,1191.7805517797894,594.0304317353791,61.446771348434915,2.5887959709935564,NA,NA,NA,NA,8.48592932452437,55.01571212449676,19.80246516641951,10.441256859308059
FM5,θ,2511.5381781171873,1049.1092921760464,50.829542320739165,3.7221084886822946,2377.8669160892896,49.06277713994905,1.7378361050466415,4.561634995460324,62.98211579895687,NA,NA,NA
FM5,ð,127.19963724428544,60.66384859937091,146.02093079718026,2.0373391126405167,1653.5526708783602,1639.0467264789756,8.53560981476517,361.95674900422057,36.075667121674726,NA,NA,NA
FM5,ç,893.5642197147258,510.4328861934466,19.13956027570397,1.898673879882339,963.509872922572,248.77681346474265,0.25192817816295454,0.8986366970080213,23.372810714492488,NA,NA,NA
FM5,ʝ,304.1687875901255,460.98971339602633,267.9924280573974,6.021419214489313,1219.1233539129844,1190.7300660207773,4.798716053970185,154.2713030038471,29.4492059808357,NA,NA,NA
FM5,x,139.96166731391872,327.57029346567265,44.48076735725546,2.175022485756518,1694.1534620612133,1130.1410579047579,1.5014382181180441,10.235565926116518,36.07602831936978,NA,NA,NA
FM5,ɣ,148.85936253359893,613.7733267726072,128.3139640391696,0.46570253445898757,723.4117994128416,1309.7072434867055,7.014022564662538,298.3732515292289,2.346913931846416,NA,NA,NA
FM6,ɟ,827.7955577642624,302.97225347351196,16.41514296982988,1.2340575127478186,NA,NA,NA,NA,4.212545080423865,13.983968312682578,31.99121689728026,1.466666714551231
FM6,θ,3680.0266093095133,1022.3214447633127,55.63038206484724,5.1472290507055565,174.52228048287088,1160.0216232035623,0.704857082838104,0.34187644304625864,13.601516071395906,NA,NA,NA
FM6,ð,64.7421251479895,615.2967630750983,205.0038197383505,3.3998439404695677,917.7654454175,491.80737747215016,0.5425356818026463,33.38138298083866,8.870462578436545,NA,NA,NA
FM6,ç,2695.5955283059507,742.4219896242187,27.441022110321377,2.9263925810394436,191.13752516538807,247.38427131605067,0.11237146384405905,1.2816580929229375,2.6535142503693407,NA,NA,NA
FM6,ʝ,1197.1265712255013,871.8845918800118,1.826145356437081,2.0674860760987723,355.5742248676429,185.86110763143233,0.31208575227019875,3.3883060432365433,18.15383340359729,NA,NA,NA
FM6,x,767.6227298516674,891.1113828901657,70.59550029766139,4.041459156825308,766.757727622828,30.727073658416884,0.4354491404014671,1.510567226735371,41.32905633488555,NA,NA,NA
FM6,ɣ,988.9390745833043,935.747660412898,92.20406917558665,3.0560661253293215,60.829363068449766,297.0899845941153,2.5833219628557007,59.93597607866792,16.553773141866273,NA,NA,NA
FM7,ɟ,1260.937886856316,1053.720203157077,325.4228870101681,5.741646896957322,NA,NA,NA,NA,2.6367575872071214,25.276606394731786,51.85086620624981,11.476258969991758
FM7,θ,1315.2187611974464,1145.0524224788228,49.623546288623395,3.1956833472968067,859.4806820919703,766.216594817603,0.46660953878402206,1.6493370441833362,2.119232524728943,NA,NA,NA
FM7,ð,204.1673498562011,721.5832078073255,153.9621623540909,3.5327199550812907,199.8863163142155,1022.3789394878618,2.811031114423529,73.55366616559223,12.684570657665091,NA,NA,NA
FM7,ç,1566.4310766041858,90.22697696176488,24.51172303387247,2.8057819097429118,1007.8998479107922,567.3582674994236,0.9069683514343088,4.089252915922627,22.641714829446613,NA,NA,NA
FM7,ʝ,797.9092095513439,294.57241286836324,92.64577369549286,0.01848538700081548,218.3719724555799,537.7467760853092,0.7128102499588187,12.105246813449554,15.74036962332194,NA,NA,NA
FM7,x,30.799873914466502,344.7549155209906,17.572138687435654,0.9606392871234632,1713.4646383338738,1153.6270035617563,2.4686727267694604,21.546752161101573,38.343067353838194,NA,NA,NA
FM7,ɣ,89.98564886538367,116.962947351357,74.71602909417865,3.5810385291357214,96.54680247066312,34.75694884801919,1.852216586076075,58.11784651321224,31.280086911720588,NA,NA,NA
FM8,ɟ,885.6666669107153,236.2018435409209,9.484086646160604,0.6938781768888833,NA,NA,NA,NA,59.78785791465942,5.710925909594948,139.94669718755986,11.616260549736378
FM8,θ,4087.2711698515686,1611.910398248544,54.68458447796983,4.7753879220012285,1335.0169893375578,376.3980437741793,0.2585937291454602,0.27717994265024437,83.81170171221362,NA,NA,NA
FM8,ð,763.457830766245,737.6650956079642,207.3157857547069,3.8984201603263475,2280.92332249757,1109.0337590966747,4.350689129266822,81.2425958297139,0.39163560089262717,NA,NA,NA
FM8,ç,3020.1031829455255,820.2281096633526,28.846253198127524,3.4054246328430215,914.2089622622416,120.1509805745859,0.3330014896102338,0.43545191512809134,104.82198711343563,NA,NA,NA
FM8,ʝ,2357.4172902968903,1451.9447275073292,107.99264309523284,5.212125524135693,2811.116874464951,207.65876881614759,1.2278725243685573,7.2769582922019485,55.013153430480315,NA,NA,NA
FM8,x,852.3955060165945,415.3435081753628,66.41801662403499,4.032715954074554,1390.7605215686149,591.9125720825186,1.076139523216615,5.455961077243574,50.07428359738208,NA,NA,NA
FM8,ɣ,1036.0199861925796,960.8523849510437,283.76913212286183,8.437899555101442,314.93232697050485,241.68980635558023,3.515376813750027,70.47972830704688,51.22738038090819,NA,NA,NA
FF20,ɟ,1607.6392345769568,203.05630360642726,16.919689905067354,1.762615084928357,NA,NA,NA,NA,9.477904298082379,33.40750863537025,3.642857661734098,2.3127451159543075
FF20,θ,1593.0758889362696,719.6048947737804,51.687787675274784,3.8679517754671835,360.06367579131984,724.8716999263215,0.46021031168093773,4.910617727741311,11.444659153963528,NA,NA,NA
FF20,ð,452.69586298154945,425.19887792850125,248.4536263451182,3.768689771672772,479.71544479197473,526.7428441808231,0.18224764319830022,0.540388829044943,17.71900356705619,NA,NA,NA
FF20,ç,1036.87213382442,193.47065218703892,20.498512411079258,2.127910124867393,594.7166583363141,656.8570052656246,0.10188410538454473,0.6951796471285392,1.0944517556132496,NA,NA,NA
FF20,ʝ,130.72519410384496,218.8392497504958,29.674035135841137,0.8569587654587005,105.88508772066507,324.310331916166,0.1751484362866842,2.020283066395752,27.682164809612516,NA,NA,NA
FF20,x,847.0105766519337,793.0380365908377,64.55187420192959,3.6166182269099605,967.4866482061229,334.0243084286567,0.868923824211149,3.5864859902971444,0.11018263224568159,NA,NA,NA
